PlayerName,Oponent,Tournament,GroundNumerico,Prize,TournamentYear,NumeroSets,DiffIMC,DiffAge,DiffRank,QTDBelgas,Finals,SumMainHand,SumTrainer,TipoTorneio
Joran Vliegen,Jannis Kahlke,Belgium F8,1,10000,2016,3,-1.6116315982563734,1,-780.0,1,0,0,1,Melhor_de_3
Jolan Cailleau,Jannis Kahlke,Belgium F7,1,10000,2016,2,-0.20226651835417186,-1,58.0,1,0,1,0,Melhor_de_3
Mateusz Terczynski,Jannis Kahlke,Belgium F1,1,10000,2016,3,-0.5151704266876109,-2,564.0,0,0,1,1,Melhor_de_3
Maxime Pauwels,Jannis Kahlke,Belgium F12,1,15000,2017,2,-1.3876861722422937,-4,-221.0,0,0,1,0,Melhor_de_3
Oscar Otte,Jannis Kahlke,Belgium F14,1,10000,2016,2,-1.784001393564001,1,-725.0,0,0,1,1,Melhor_de_3
Julien Dubail,Hunter Johnson,Belgium F11,1,15000,2017,2,-0.9736462302212239,6,170.0,1,0,2,1,Melhor_de_3
Jonas Merckx,Hunter Johnson,Belgium F12,1,15000,2017,2,4.1478736101054,1,242.0,1,0,2,2,Melhor_de_3
Billy Harris,Hunter Johnson,Belgium F8,2,15000,2015,2,1.1740624330985945,-1,110.0,0,0,2,2,Melhor_de_3
Julien Dubail,Sidane Pontjodikromo,Belgium F11,1,15000,2017,2,-2.731094162223968,12,-75.0,1,0,2,1,Melhor_de_3
Nick Hardt,Sidane Pontjodikromo,M15 Eupen,1,15000,2019,2,1.4116094000593016,0,-226.0,0,0,2,2,Melhor_de_3
Juan Carlos Saez,Sidane Pontjodikromo,Belgium F5,1,15000,2018,2,-0.8808957040991636,9,-161.0,0,0,2,1,Melhor_de_3
Tomas Martin Etcheverry,Sidane Pontjodikromo,Belgium F7,1,15000,2018,2,-2.3259808265934687,1,-387.0,0,1,2,2,Melhor_de_3
Julien Dubail,Valentin Guenther,Belgium F11,1,15000,2017,3,-1.8501984581248045,10,-1699.0,1,1,2,0,Melhor_de_3
Billy Harris,Valentin Guenther,Belgium F14,1,10000,2016,3,0.2975102051950138,3,-1759.0,0,0,2,1,Melhor_de_3
Jeroen Vanneste,Valentin Guenther,Belgium F13,1,25000,2016,2,-0.9921555306768539,4,-348.0,0,0,2,0,Melhor_de_3
Mariano Kestelboim,Valentin Guenther,Belgium F10,1,15000,2018,2,0.0,2,-1247.0,0,0,2,1,Melhor_de_3
Julien Dubail,Eric Fomba,Belgium F6,1,10000,2013,2,-1.8501984581248045,7,-586.0,1,0,2,0,Melhor_de_3
Jonas Merckx,Eric Fomba,Belgium F11,1,10000,2014,2,3.271321382201819,2,-514.0,1,0,2,1,Melhor_de_3
Alban Meuffels,Eric Fomba,Belgium F7,1,10000,2014,2,0.0,3,-364.0,0,0,2,0,Melhor_de_3
Scott Griekspoor,Eric Fomba,Belgium F10,1,10000,2014,2,-0.15568160136449194,4,-752.0,0,0,2,1,Melhor_de_3
Evgeny Karlovskiy,Eric Fomba,Belgium F8,1,10000,2014,3,0.7835572632353198,1,-586.0,0,0,2,0,Melhor_de_3
Julien Dubail,Marc Dijkhuizen,Belgium F13,1,10000,2014,2,-1.8501984581248045,8,-66.0,1,0,1,0,Melhor_de_3
Maxime Authom,Marc Dijkhuizen,Belgium F5,2,10000,2016,2,0.24839443745590017,9,-205.0,1,0,1,0,Melhor_de_3
Julien Dubail,Enzo Py,Belgium F9,1,10000,2013,3,-1.8501984581248045,7,-402.0,1,1,1,0,Melhor_de_3
Jules Marie,Enzo Py,Belgium F5,1,10000,2014,2,-0.5843681519357204,4,-383.0,0,0,1,0,Melhor_de_3
Julien Dubail,Adrian Sikora,Belgium F2,1,10000,2011,2,-1.8501984581248045,0,19.0,1,0,2,0,Melhor_de_3
Julien Obry,Adrian Sikora,Belgium F3,1,10000,2011,2,1.600700913759841,-3,-102.0,0,1,2,1,Melhor_de_3
Cristobal Saavedra-Corvalan,Bastian Malla,Belgium F2,1,10000,2016,3,0.0,6,-260.0,0,0,2,0,Melhor_de_3
Jeroen Vanneste,Bastian Malla,M25 Lasne,1,25000,2019,2,-0.9921555306768539,2,1178.0,0,1,2,0,Melhor_de_3
Alexander Ward,Eros Siringo,Belgium F10,1,10000,2012,2,2.045288531775018,1,-862.0,0,1,2,1,Melhor_de_3
Maxime Tabatruong,Eros Siringo,Belgium F9,1,10000,2012,2,-0.568135703270837,2,-744.0,0,0,2,0,Melhor_de_3
Alexander Ward,Florian Fallert,Belgium F2,1,15000,2014,2,3.037444062451872,2,-170.0,0,1,2,1,Melhor_de_3
Loic Cloes,Florian Fallert,Belgium F6,1,15000,2018,2,0.9921555306768539,-6,636.0,1,0,2,0,Melhor_de_3
Marvin Netuschil,Florian Fallert,Belgium F2,1,10000,2015,3,2.0902385858042933,1,915.0,0,0,2,1,Melhor_de_3
Antoine Hoang,Florian Fallert,Belgium F1,1,10000,2015,2,0.8958165367732711,-3,-68.0,0,0,2,1,Melhor_de_3
Goncalo Oliveira,Florian Fallert,Belgium F13,1,15000,2015,2,1.2843396066447141,-3,-81.0,0,1,1,1,Melhor_de_3
Joris De Loore,Florian Fallert,Belgium F1,1,10000,2014,2,1.7757127939121737,-1,-214.0,1,1,2,1,Melhor_de_3
Alexander Ward,Frederico Ferreira Silva,Belgium F2,1,15000,2014,3,1.4800095427370827,5,19.0,0,1,1,2,Melhor_de_3
Goncalo Oliveira,Frederico Ferreira Silva,Belgium F13,1,15000,2015,3,-0.27309491307007505,0,108.0,0,1,0,2,Melhor_de_3
Rafael Matos,Frederico Ferreira Silva,Belgium F3,1,10000,2014,2,0.10115320892579405,-1,3347.0,0,1,0,2,Melhor_de_3
Yannick Vandenbulcke,Frederico Ferreira Silva,Belgium F4,1,10000,2014,3,-0.536232366757897,5,154.0,1,1,1,2,Melhor_de_3
Yannick Vandenbulcke,Frederico Ferreira Silva,Belgium F5,1,10000,2014,2,-0.536232366757897,5,154.0,1,1,1,2,Melhor_de_3
Stephane Robert,Frederico Ferreira Silva,Antwerp,2,723636,2018,3,-0.8574630650057955,15,-173.0,0,0,1,2,Melhor_de_3
Alexander Ward,Fabiano De Paula,Belgium F5,1,10000,2014,2,0.2175426824921658,-2,34.0,0,1,2,2,Melhor_de_3
Alexander Ward,Maxime Janvier,Belgium F5,1,10000,2014,2,2.7094490395254667,6,-88.0,0,0,2,2,Melhor_de_3
Kimmer Coppejans,Maxime Janvier,Belgium F6,1,10000,2013,3,-1.1385430967549581,2,-152.0,1,0,2,2,Melhor_de_3
Maxime Tabatruong,Simon Navarro,Belgium F4,1,15000,2017,2,-0.8034623807217791,3,-821.0,0,0,2,1,Melhor_de_3
Maxime Tabatruong,Simon Navarro,Belgium F5,1,15000,2017,3,-0.8034623807217791,3,-821.0,0,0,2,1,Melhor_de_3
Francois-Arthur Vibert,Simon Navarro,Belgium F14,1,10000,2014,2,-0.3910082788154341,2,-590.0,0,0,1,1,Melhor_de_3
Alexandre Folie,Simon Navarro,Belgium F13,1,10000,2014,2,-0.5482305857843812,2,-847.0,1,0,2,1,Melhor_de_3
Seppe Cuypers,Simon Navarro,Belgium F9,1,10000,2016,2,-0.23532667745094216,-6,-758.343487394958,1,0,2,1,Melhor_de_3
Rayane Oumaouche,Simon Navarro,Belgium F7,1,15000,2017,2,-0.23532667745094216,-5,243.0,0,0,1,1,Melhor_de_3
Billy Harris,Simon Navarro,Belgium F12,1,10000,2015,2,0.062183527744071654,-3,-870.0,0,0,2,2,Melhor_de_3
Colin Sinclair,Simon Navarro,Belgium F3,1,15000,2017,3,0.17485862928777962,-2,-772.0,0,0,2,2,Melhor_de_3
Maverick Banes,Simon Navarro,Belgium F6,1,15000,2017,2,-0.23532667745094216,0,-965.0,0,0,2,1,Melhor_de_3
Maxime Tabatruong,Maxime Pauwels,Belgium F5,1,15000,2017,2,0.6172839506172849,9,-242.0,0,0,2,0,Melhor_de_3
Christopher Diaz-Figueroa,Maxime Pauwels,Belgium F1,1,15000,2018,3,1.2522045855379211,8,-276.0,0,0,2,0,Melhor_de_3
Maxence Bertimon,Maxime Pauwels,Belgium F4,1,15000,2018,2,1.1854196538881219,-1,882.0,0,0,2,0,Melhor_de_3
Jonas Merckx,Maxime Pauwels,Belgium F9,1,10000,2016,2,4.456741036089941,5,-159.0,1,0,2,1,Melhor_de_3
Jonas Merckx,Maxime Pauwels,Belgium F14,1,10000,2016,3,4.456741036089941,5,-159.0,1,0,2,1,Melhor_de_3
Jonas Merckx,Maxime Pauwels,Belgium F11,1,15000,2017,2,4.456741036089941,5,-159.0,1,1,2,1,Melhor_de_3
Jonas Merckx,Maxime Pauwels,Belgium F9,1,15000,2017,3,4.456741036089941,5,-159.0,1,0,2,1,Melhor_de_3
Jolan Cailleau,Maxime Pauwels,Belgium F8,1,15000,2017,2,1.1854196538881219,3,279.0,1,0,2,0,Melhor_de_3
Arnaud Bovy,Maxime Pauwels,Belgium F7,1,15000,2018,3,3.086419753086421,-2,408.0,1,0,1,0,Melhor_de_3
Alexandar Lazarov,Maxime Pauwels,Belgium F4,1,15000,2017,2,1.420746331339064,1,-315.0,0,0,2,1,Melhor_de_3
Alex Knaff,Maxime Pauwels,Belgium F6,1,15000,2018,2,1.2144662761681602,1,-136.0,0,0,2,1,Melhor_de_3
Jakob Sude,Maxime Pauwels,Belgium F12,1,10000,2016,2,2.0198570249130903,7,84.0,0,0,2,1,Melhor_de_3
Julien Cagnina,Maxime Pauwels,Belgium F1,1,15000,2017,2,-0.10534138904648671,4,-363.0,0,0,2,0,Melhor_de_3
Benjamin Dhoe,Maxime Pauwels,Belgium F1,1,10000,2016,2,3.6443989332934343,2,71.0,0,0,2,1,Melhor_de_3
Benjamin Dhoe,Maxime Pauwels,Belgium F9,1,15000,2018,2,3.6443989332934343,2,71.0,0,0,2,1,Melhor_de_3
Colin Sinclair,Maxime Pauwels,Belgium F10,1,15000,2018,2,1.5956049606268436,4,-193.0,0,1,2,1,Melhor_de_3
Rayane Roumane,Maxime Pauwels,M25 Lasne,1,25000,2019,2,-0.12785163840672809,-2,422.0,0,0,2,1,Melhor_de_3
Mats Moraing,Maxime Pauwels,Belgium F6,1,15000,2017,3,-0.17855320885623627,6,-129.0,0,0,1,1,Melhor_de_3
Mats Moraing,Maxime Pauwels,Belgium F8,1,10000,2016,2,-0.17855320885623627,6,-129.0,0,0,1,1,Melhor_de_3
Yannick Maden,Maxime Pauwels,Belgium F10,1,10000,2016,2,-1.1520529538547564,9,-506.0,0,0,2,1,Melhor_de_3
Gijs Brouwer,Maxime Pauwels,Belgium F7,1,15000,2017,2,-1.5945218904750327,2,-480.0,0,0,1,1,Melhor_de_3
Michael Geerts,Maxime Pauwels,M25 Arlon,1,25000,2019,3,1.119465212803597,3,-386.0,1,0,2,1,Melhor_de_3
Maxime Chazal,Maxime Pauwels,Belgium F7,1,10000,2016,2,1.9052658100277178,5,-118.0,0,0,2,1,Melhor_de_3
Jeroen Vanneste,Maxime Pauwels,Belgium F5,1,15000,2018,2,0.19326412321126796,4,1120.0,0,1,2,0,Melhor_de_3
Jeroen Vanneste,Maxime Pauwels,Belgium F12,1,15000,2017,2,0.19326412321126796,4,1120.0,0,1,2,0,Melhor_de_3
Christopher Heyman,Maxime Pauwels,Belgium F14,1,10000,2015,2,3.859072593039702,5,190.0,1,0,1,0,Melhor_de_3
Corentin Denolly,Maxime Pauwels,Belgium F13,1,25000,2016,2,1.477603729855982,1,28.0,0,0,1,1,Melhor_de_3
Matthieu Perchicot,Maxime Pauwels,M15 Huy,1,15000,2021,2,3.23070818566314,6,413.0,0,0,2,1,Melhor_de_3
Matias Zukas,Maxime Pauwels,Belgium F8,1,15000,2018,3,-0.10534138904648671,2,-56.0,0,0,2,1,Melhor_de_3
Yannick Mertens,Maxime Pauwels,Belgium F5,2,10000,2016,2,-0.8598688778868961,11,469.0,1,0,2,1,Melhor_de_3
Simon Carr,Maxime Pauwels,Belgium F11,1,10000,2016,2,1.3876861722422937,-1,159.0,0,0,2,0,Melhor_de_3
Facundo Diaz Acosta,Maxime Pauwels,M25 Eupen,1,25000,2021,2,0.7904751477267808,-2,-442.0,0,1,1,1,Melhor_de_3
Yannik Reuter,Maxime Pauwels,Belgium F10,1,15000,2017,2,1.1854196538881219,7,-145.0,1,0,2,0,Melhor_de_3
Maxime Tabatruong,Mateusz Terczynski,Mons,2,117885,2016,2,-0.2552317949373979,7,-1027.0,0,0,2,1,Melhor_de_3
Maxime Tabatruong,Mateusz Terczynski,Belgium F9,1,10000,2015,3,-0.2552317949373979,7,-1027.0,0,0,2,1,Melhor_de_3
Patrik Rosenholm,Mateusz Terczynski,Belgium F5,2,10000,2016,3,4.3499667630449,8,-1037.0,0,0,2,2,Melhor_de_3
Jonas Merckx,Mateusz Terczynski,Belgium F7,1,15000,2017,2,3.584225290535258,3,-944.0,1,0,2,2,Melhor_de_3
Tom Schonenberg,Mateusz Terczynski,Belgium F14,1,10000,2016,2,-0.5636483195701416,5,-714.0,0,0,2,1,Melhor_de_3
Dennis Bogaert,Mateusz Terczynski,Belgium F11,1,10000,2016,2,0.31290390833343906,4,2.0,1,0,2,1,Melhor_de_3
Arnaud Neveux,Mateusz Terczynski,Belgium F12,1,10000,2016,2,0.31290390833343906,2,-964.343487394958,1,0,2,1,Melhor_de_3
Antoine Hoang,Mateusz Terczynski,Belgium F9,1,15000,2017,2,0.21656491442985626,1,-1043.0,0,0,2,2,Melhor_de_3
Nikolas Sanchez Izquierdo,Mateusz Terczynski,Belgium F10,1,15000,2018,2,0.02071983236557884,-3,-1055.0,0,0,2,1,Melhor_de_3
Louis Wessels,Mateusz Terczynski,Belgium F11,1,15000,2017,2,0.47938712149970186,-2,-1102.0,0,0,2,2,Melhor_de_3
Christopher Heyman,Mateusz Terczynski,Belgium F8,1,15000,2017,2,2.9865568474850193,3,-595.0,1,0,1,1,Melhor_de_3
Yannik Reuter,Mateusz Terczynski,Belgium F10,1,15000,2017,2,0.31290390833343906,5,-930.0,1,0,2,1,Melhor_de_3
Maxime Tabatruong,Aslan Karatsev,Mons,2,118163,2015,3,-2.613424235045855,4,239.0,0,0,2,1,Melhor_de_3
Mirza Basic,Aslan Karatsev,Mons,2,118163,2015,2,0.06249749927334847,2,461.0,0,0,2,2,Melhor_de_3
Maxime Tabatruong,Manuel Sanchez,Belgium F8,1,10000,2012,3,-0.8165301407267371,2,-190.9946509761968,0,0,2,1,Melhor_de_3
Kimmer Coppejans,Manuel Sanchez,Belgium F9,1,10000,2012,2,-2.051098041961307,-3,-372.9946509761968,1,0,2,2,Melhor_de_3
Maxime Tabatruong,Enrico Alonso De Pedro,Belgium F10,1,10000,2012,2,-0.568135703270837,-1,-190.9946509761968,0,0,1,0,Melhor_de_3
Cheong-Eui Kim,Enrico Alonso De Pedro,Belgium F4,2,10000,2011,3,0.0,-2,-115.9946509761968,0,0,1,0,Melhor_de_3
Scott Griekspoor,Enrico Alonso De Pedro,Belgium F4,2,10000,2012,2,-0.15568160136449194,-3,-345.9946509761968,0,0,1,1,Melhor_de_3
Tak Khunn Wang,Enrico Alonso De Pedro,Belgium F9,1,10000,2011,2,-0.5862762928399974,-3,-285.9946509761968,0,0,1,0,Melhor_de_3
Maxime Tabatruong,Gleb Alekseenko,Belgium F3,1,10000,2015,2,-1.0775776736139662,-6,-249.0,0,0,2,0,Melhor_de_3
Deiton Baughman,Gleb Alekseenko,Belgium F4,1,10000,2015,2,-0.5094419703431292,-13,-290.0,0,1,2,0,Melhor_de_3
Maxime Tabatruong,Sandro Ehrat,Belgium F3,1,10000,2015,3,-1.8518518518518512,2,74.0,0,1,2,0,Melhor_de_3
Juan Pablo Varillas,Sandro Ehrat,M25 Arlon,1,25000,2019,2,-1.5759002245488745,-4,-199.0,0,1,2,1,Melhor_de_3
Maxime Chazal,Sandro Ehrat,Belgium F7,1,10000,2016,3,-0.5638699924414183,-2,198.0,0,1,2,1,Melhor_de_3
Maxime Tabatruong,Lennert Van Der Linden,Belgium F4,1,10000,2015,2,1.002213168351691,0,-79.0,0,0,2,1,Melhor_de_3
Stijn Meulemans,Lennert Van Der Linden,Belgium F4,1,10000,2016,2,1.175404365461187,-3,222.0,0,0,2,2,Melhor_de_3
Kimmer Coppejans,Lennert Van Der Linden,Belgium F2,1,10000,2011,2,-0.23235473288287878,-5,-261.0,1,0,2,2,Melhor_de_3
Gleb Sakharov,Lennert Van Der Linden,Belgium F13,1,15000,2015,2,2.1547170235582485,1,1017.0,0,0,2,2,Melhor_de_3
Maxime Tabatruong,Sam Barry,Belgium F4,1,10000,2015,3,-0.5293470878295885,3,105.0,0,1,2,0,Melhor_de_3
Oscar Otte,Sam Barry,Belgium F1,1,10000,2015,2,-1.5429462597685806,-1,-157.0,0,0,2,1,Melhor_de_3
Edouard Roger-Vasselin,Philipp Petzschner,Mons,2,125000,2007,2,0.2921840759678602,1,-20.0,0,0,2,2,Melhor_de_3
Nicolas Mahut,Philipp Petzschner,Mons,3,125000,2005,3,-0.02071983236557884,2,4.0,0,0,2,2,Melhor_de_3
Edouard Roger-Vasselin,Andrea Falgheri,Mons,2,156635,2008,2,0.0,2,-596.0,0,0,2,1,Melhor_de_3
Edouard Roger-Vasselin,Florent Serra,Mons,2,136830,2012,2,-1.2837161485810142,-2,-21.0,0,0,2,2,Melhor_de_3
Andrea Arnaboldi,Florent Serra,Mons,2,141485,2014,2,-1.8518518518518512,-6,432.0,0,0,1,2,Melhor_de_3
Sergiy Stakhovsky,Florent Serra,Mons,2,148544,2009,2,-2.596987440875864,-5,-5.0,0,0,2,2,Melhor_de_3
Norbert Gombos,Florent Serra,Mons,2,141445,2013,3,-1.254669526300976,-9,98.0,0,0,2,2,Melhor_de_3
Ricardo Hocevar,Floris Van Den Brink,Belgium F6,1,15000,2017,2,1.9010000991982992,10,-1339.0,0,0,2,1,Melhor_de_3
Florian Lakat,Floris Van Den Brink,Belgium F5,1,15000,2017,3,1.157996926651883,0,-807.0,0,0,2,0,Melhor_de_3
Gabriel Decamps,Floris Van Den Brink,Belgium F4,1,15000,2018,2,-1.31327129229485,-4,-1118.0,0,0,2,1,Melhor_de_3
Michael Geerts,Floris Van Den Brink,Belgium F9,1,10000,2016,2,-0.06595444108452497,0,-1271.0,1,0,2,1,Melhor_de_3
Ricardo Hocevar,Joffrey De Schepper,Belgium F7,1,15000,2017,3,1.003311377461035,6,-829.0,0,0,2,1,Melhor_de_3
Maxime Chazal,Joffrey De Schepper,Belgium F6,1,15000,2018,2,-0.1778425655976683,-2,-493.0,0,0,2,1,Melhor_de_3
Lennert Van Der Linden,Guy Den Heijer,Belgium F3,1,10000,2016,2,-1.570348871622528,8,-298.0,0,0,2,1,Melhor_de_3
Clement Geens,Guy Den Heijer,Belgium F12,1,15000,2017,2,-0.6971878712069852,1,-492.0,1,0,2,1,Melhor_de_3
Daniel De Jonge,Guy Den Heijer,M15 Eupen,1,15000,2019,2,0.0,-2,76.0,0,0,2,0,Melhor_de_3
Paul Woerner,Guy Den Heijer,Belgium F1,1,15000,2018,3,0.0,1,256.0,0,0,2,0,Melhor_de_3
Mats Moraing,Guy Den Heijer,Belgium F6,1,15000,2017,3,-1.3639728627443581,5,-264.0,0,1,1,1,Melhor_de_3
Christopher Heyman,Guy Den Heijer,M15 Brussels,1,15000,2019,3,2.67365293915158,4,55.0,1,1,1,0,Melhor_de_3
Jelle Sels,Guy Den Heijer,Belgium F8,1,15000,2017,3,0.6931187607903304,2,-566.0,0,0,2,0,Melhor_de_3
Yannick Vandenbulcke,Guy Den Heijer,Belgium F7,1,15000,2017,3,0.029046622280038292,7,-360.0,1,0,2,1,Melhor_de_3
Romain Faucon,Guy Den Heijer,M25 Eupen,1,25000,2021,2,0.0,-5,-314.343487394958,1,0,2,0,Melhor_de_3
Julien Cagnina,Filip Horansky,Belgium F3,1,15000,2017,3,0.39271932985978353,-1,-268.0,0,1,2,1,Melhor_de_3
Michal Schmid,Victor Poncelet,Belgium F13,1,25000,2016,2,0.0,9,-626.0,1,0,2,0,Melhor_de_3
Franjo Raspudic,Victor Poncelet,Belgium F12,1,10000,2016,3,0.6931187607903304,7,-429.0,1,0,2,1,Melhor_de_3
Christian Sigsgaard,Victor Poncelet,Belgium F4,1,15000,2017,2,2.1077860310483665,0,-253.0,1,0,2,0,Melhor_de_3
Michael Geerts,Victor Poncelet,Belgium F10,1,10000,2016,2,-0.06595444108452497,2,-847.0,2,0,2,1,Melhor_de_3
Christopher Heyman,Victor Poncelet,Belgium F1,1,15000,2017,2,2.67365293915158,4,-271.0,2,0,1,0,Melhor_de_3
Yannick Vandenbulcke,Victor Poncelet,Belgium F11,1,10000,2016,3,0.029046622280038292,7,-686.0,2,0,2,1,Melhor_de_3
Jesse Huta Galung,Karol Beck,Mons,2,141189,2010,2,3.1648765883000074,-3,55.0,0,0,2,1,Melhor_de_3
Illya Marchenko,Karol Beck,Mons,2,148544,2009,3,2.5805084363642905,-5,288.0,0,0,2,2,Melhor_de_3
Jesse Huta Galung,Stephane Robert,Mons,2,141189,2010,2,3.5062089116143156,-5,41.0,0,0,2,1,Melhor_de_3
Albert Ramos-Vinolas,Stephane Robert,Antwerp,2,723636,2018,2,-0.9952313416030591,-8,10.0,0,0,1,2,Melhor_de_3
Tallon Griekspoor,Stephane Robert,Antwerp,2,723636,2018,2,1.5511697448614044,-16,-14.0,0,0,2,2,Melhor_de_3
Thiemo de Bakker,Stephane Robert,Bercuit,1,54604,2012,2,-0.21569646758205963,-8,1823.0,0,1,2,2,Melhor_de_3
Jesse Huta Galung,Trystan Meniane,Belgium F2,2,15000,2005,2,3.2140248356464554,-4,-526.0,0,1,2,0,Melhor_de_3
Juan Lizariturry,Loic Juszczak,Belgium F1,1,10000,2015,2,0.0,6,-221.9946509761968,1,0,2,0,Melhor_de_3
Maxime Authom,Loic Juszczak,Belgium F1,1,10000,2016,2,0.24839443745590017,10,-318.9946509761968,2,0,2,0,Melhor_de_3
Sam Barry,Loic Juszczak,Belgium F4,1,10000,2015,2,-0.03878861544124845,5,-295.9946509761968,1,0,2,0,Melhor_de_3
Mauricio Astorga,Loic Juszczak,Belgium F14,1,10000,2015,2,-0.9330800426953267,6,135.0053490238032,1,0,1,1,Melhor_de_3
Tom Farquharson,Loic Juszczak,Belgium F4,1,10000,2016,2,0.0,5,594.0053490238032,1,0,2,0,Melhor_de_3
Tom Farquharson,Loic Juszczak,Belgium F6,1,10000,2016,2,0.0,5,594.0053490238032,1,0,2,0,Melhor_de_3
Sander Gille,Loic Juszczak,Belgium F7,1,10000,2016,3,-0.8765522279035807,6,-508.9946509761968,2,0,2,1,Melhor_de_3
Romain Sichez,Loic Juszczak,Belgium F8,1,10000,2016,2,0.0,7,-137.9946509761968,1,0,2,0,Melhor_de_3
Nico Matic,Loic Juszczak,Belgium F3,1,10000,2016,2,1.196512419160392,5,783.0053490238032,1,0,2,1,Melhor_de_3
Benjamin Dhoe,Loic Juszczak,Belgium F14,1,10000,2016,3,2.4589792794053125,1,122.0053490238032,1,0,2,1,Melhor_de_3
Billy Harris,Loic Juszczak,Belgium F11,1,10000,2016,2,0.2975102051950138,2,-239.9946509761968,1,0,2,1,Melhor_de_3
Clement Geens,Loic Juszczak,Belgium F2,1,10000,2015,3,-0.6971878712069852,1,-305.9946509761968,2,0,2,1,Melhor_de_3
Marvin Netuschil,Loic Juszczak,Belgium F13,1,25000,2016,2,1.0980830551274394,6,776.0053490238032,1,0,2,1,Melhor_de_3
Marvin Netuschil,Loic Juszczak,Belgium F12,1,10000,2015,2,1.0980830551274394,6,776.0053490238032,1,0,2,1,Melhor_de_3
Frederico Ferreira Silva,Loic Juszczak,Belgium F13,1,15000,2015,2,0.5652789890379353,2,-327.9946509761968,1,0,1,1,Melhor_de_3
Antoine Hoang,Loic Juszczak,Belgium F9,1,10000,2015,2,-0.0963389939035828,2,-206.9946509761968,1,0,2,1,Melhor_de_3
Mats Moraing,Loic Juszczak,Belgium F9,1,10000,2016,2,-1.3639728627443581,5,-77.9946509761968,1,0,1,1,Melhor_de_3
Scott Griekspoor,Loic Juszczak,Belgium F6,1,10000,2015,2,-0.15568160136449194,6,-345.9946509761968,1,0,2,1,Melhor_de_3
Filip Horansky,Loic Juszczak,Belgium F5,1,10000,2015,2,-1.683480372794392,4,-43.994650976196795,1,0,2,1,Melhor_de_3
Michael Geerts,Loic Juszczak,Belgium F12,1,10000,2016,2,-0.06595444108452497,2,-334.9946509761968,2,0,2,1,Melhor_de_3
Christopher Heyman,Loic Juszczak,Belgium F11,1,10000,2015,2,2.67365293915158,4,241.0053490238032,2,0,1,0,Melhor_de_3
Daniel Altmaier,Loic Juszczak,Belgium F12,1,10000,2014,2,-0.15568160136449194,-1,-458.9946509761968,1,0,2,1,Melhor_de_3
Filipp Kekercheni,Jonathan Mridha,Belgium F13,1,25000,2016,3,-0.8958165367732676,0,-148.0,0,0,2,2,Melhor_de_3
Arnaud Neveux,Jonathan Mridha,Belgium F12,1,10000,2016,3,0.394944506161341,1,-379.343487394958,1,0,2,1,Melhor_de_3
Clement Geens,Jonathan Mridha,Belgium F2,1,10000,2016,2,-0.3022433650456442,-1,-557.0,1,0,2,2,Melhor_de_3
Joran Vliegen,Alex Knaff,Belgium F2,1,10000,2016,2,-1.4384117021822398,4,-423.0,1,0,1,2,Melhor_de_3
Alexandru Vasile Manole,Alex Knaff,Belgium F5,1,15000,2018,2,-0.5971823255508752,-1,462.0,0,0,2,1,Melhor_de_3
Maxime Pauwels,Alex Knaff,Belgium F4,1,15000,2018,2,-1.2144662761681602,-1,136.0,0,0,2,1,Melhor_de_3
Mirko Martinez,Alex Knaff,Belgium F1,1,15000,2017,2,0.03773830936976097,-1,104.0,0,0,2,1,Melhor_de_3
Mick Lescure,Alex Knaff,Belgium F5,1,15000,2017,2,-1.3198076652146469,4,21.0,0,0,2,2,Melhor_de_3
Maxime Chazal,Alex Knaff,Belgium F6,1,15000,2018,2,0.6907995338595576,4,18.0,0,1,2,2,Melhor_de_3
Corentin Denolly,Alex Knaff,Belgium F2,1,25000,2017,2,0.26313745368782193,0,164.0,0,0,1,2,Melhor_de_3
Pascal Meis,Alex Knaff,Belgium F2,1,25000,2018,3,1.254669526300976,4,-23.0,0,0,1,2,Melhor_de_3
Joran Vliegen,Paul Woerner,Belgium F3,1,10000,2016,2,-1.4093650799022015,3,-950.0,1,0,1,1,Melhor_de_3
Jaume Pla Malfeito,Paul Woerner,Belgium F1,1,15000,2018,3,-1.4609203798392976,1,-492.0,0,0,2,1,Melhor_de_3
Yannick Vandenbulcke,Paul Woerner,Belgium F7,1,15000,2017,2,0.029046622280038292,6,-616.0,1,1,2,1,Melhor_de_3
Joran Vliegen,Tom Farquharson,Belgium F6,1,10000,2016,3,-1.4093650799022015,-1,-1102.0,1,1,1,1,Melhor_de_3
Joran Vliegen,Tom Farquharson,Belgium F12,1,10000,2016,3,-1.4093650799022015,-1,-1102.0,1,1,1,1,Melhor_de_3
Jonas Merckx,Tom Farquharson,Belgium F10,1,10000,2016,2,3.271321382201819,-1,-702.0,1,0,2,1,Melhor_de_3
Joris De Loore,Tom Farquharson,Belgium F4,1,10000,2016,2,0.7835572632353198,-1,-947.0,1,0,2,1,Melhor_de_3
Tak Khunn Wang,Tom Farquharson,Belgium F1,1,10000,2013,2,-0.5862762928399974,1,-880.0,0,0,2,0,Melhor_de_3
Yannick Vandenbulcke,Tom Farquharson,Belgium F11,1,10000,2016,3,0.029046622280038292,2,-768.0,1,1,2,1,Melhor_de_3
Joran Vliegen,Simon Carr,Belgium F11,1,10000,2016,2,-1.6116315982563734,6,-718.0,1,0,1,1,Melhor_de_3
Antoine Damiens,Simon Carr,Belgium F9,1,15000,2018,3,-0.20226651835417186,0,844.0,0,0,2,0,Melhor_de_3
