Taxas de câmbio de referência do Euro e Direito de Saque Especial ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Última atualização: (ver última linha);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notas:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1-Para uma correta leitura deste ficheiro o separador de casas decimais deve ser o ponto (.) e o separador de listas (colunas) deve ser o ponto e virgula (;)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2-A utilização destes valores deve ser complementada com a leitura das notas constantes nas páginas de Internet correspondentes em www.bportugal.pt.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Período (Dias Úteis);Dólar australiano;Lev da Bulgária;Dólar canadiano;Franco suíço;Libra de Chipre;Coroa checa;Coroa dinamarquesa;Coroa Estónia;Libra esterlina;Dracma grega;Dólar de Hong Kong;Forint húngaro;Coroa islandesa;Iene japonês ;Won da Coreia do Sul ;Litas da Lituana ;Lats da Letão ;Lira maltesa ;Coroa norueguesa ;Dólar da Nova Zelândia ;Zloti polaco ;Novo Leu da Roménia ;Coroa sueca ;Dólar de Singapura ;Tolar esloveno ;Coroa eslovaca ;Nova Lira turca ;Dólar dos Estados Unidos ;Rand da África do Sul ;Real do Brasil ;Escudo de Cabo Verde ;Pataca de Macau ;Direito de Saque Especial ;Yuan renmimbi da China ;Kuna Croata ;Rupia indonésia ;Ringgit da Malásia ;Peso filipino ;Rublo russo ;Baht da Tailândia ;Peso Mexicano ;Rupia indiana ;Shequel de Israel 
2001-10-18;1.775;1.9462;1.4211;1.478;0.57438;33.507;7.4365;15.6466;0.6249;-;7.0403;254.44;92.73;109.23;1172.93;3.6095;0.5597;0.4043;7.9575;2.1645;3.6958;27805.0;9.4936;1.6364;220.2886;43.56;1490000.0;0.9026;8.358;2.4731;110.265;7.2515;1.41428;7.4708;7.395;9058.1;3.4301;46.667;26.6756;40.3756;-;43.327;-
2001-10-19;1.7793;1.9467;1.4204;1.4777;0.57442;33.493;7.4366;15.6466;0.6249;-;7.027;254.25;92.65;109.1;1170.72;3.6027;0.5592;0.4042;7.969;2.1665;3.7068;27775.0;9.4715;1.6417;220.2675;43.693;1481000.0;0.9009;8.336;2.4928;110.265;7.2378;1.41589;7.4567;7.405;9088.57;3.4229;46.637;26.6307;40.2906;-;43.263;-
2001-10-22;1.7672;1.9465;1.4136;1.4754;0.57442;33.368;7.4363;15.6466;0.627;-;6.9957;254.19;92.48;109.18;1165.97;3.586;0.5583;0.404;7.98;2.1547;3.6957;27727.0;9.5069;1.639;220.3275;43.745;1469000.0;0.8969;8.4534;2.4458;110.265;7.2056;1.41922;7.4236;7.415;9074.46;3.4099;46.55;26.5338;40.1475;-;43.073;-
2001-10-23;1.747;1.9463;1.4008;1.4791;0.57425;33.317;7.4362;15.6466;0.6258;-;6.9318;251.45;92.77;109.03;1156.64;3.5541;0.5557;0.4027;7.949;2.1322;3.669;27490.0;9.5085;1.6228;220.305;43.645;1430000.0;0.8887;8.4515;2.4088;110.265;7.1398;1.42481;7.3558;7.414;9038.59;3.3773;46.171;26.2875;39.8338;-;42.643;-
2001-10-24;1.755;1.946;1.4033;1.4798;0.57428;33.3;7.4361;15.6466;0.6257;-;6.9552;252.22;93.35;109.48;1155.64;3.5665;0.5568;0.4032;7.945;2.13;3.6715;27577.0;9.4942;1.6313;220.2935;43.628;1428000.0;0.8917;8.3815;2.4352;110.265;7.1639;1.42284;7.3806;7.425;9122.1;3.3885;46.28;26.381;39.9303;-;42.829;-
2001-10-25;1.7563;1.9465;1.3992;1.4779;0.57432;33.332;7.4362;15.6466;0.624;-;6.9333;252.56;93.25;109.56;1149.35;3.555;0.556;0.4026;7.949;2.1417;3.6862;27453.0;9.4482;1.6235;220.3384;43.561;1435000.0;0.8889;8.3698;2.4436;110.265;7.1413;1.42566;7.3574;7.415;9126.62;3.3786;46.078;26.3458;39.9028;-;42.677;-
2001-10-26;1.7767;1.9467;1.4027;1.4746;0.57415;33.665;7.4364;15.6466;0.6234;-;6.9504;252.98;93.16;109.25;1153.08;3.563;0.5563;0.4028;7.9525;2.1605;3.6495;27512.0;9.4315;1.6297;220.345;43.665;1435000.0;0.8911;8.3808;2.434;110.265;7.1589;1.42438;7.3756;7.425;9144.23;3.3868;46.39;26.4773;39.9904;-;42.754;-
2001-10-29;1.7833;1.9465;1.4199;1.4738;0.57403;33.547;7.4399;15.6466;0.621;-;7.0238;254.0;93.88;109.94;1164.35;3.6004;0.5596;0.4035;7.968;2.1717;3.688;27767.0;9.4742;1.6497;220.0893;43.628;1443000.0;0.9005;8.408;2.4503;110.265;7.2345;1.41492;7.4534;7.425;9245.06;3.4206;46.741;26.7477;40.347;-;43.183;-
2001-10-30;1.7816;1.9461;1.4281;1.4703;0.57399;33.618;7.4405;15.6466;0.6232;-;7.0698;256.34;94.12;110.42;1171.98;3.6247;0.5615;0.4045;7.9745;2.1768;3.7208;28046.0;9.5832;1.6516;220.1887;43.74;1450000.0;0.9064;8.493;2.4672;110.265;7.2819;1.41095;7.5023;7.41;9425.01;3.4438;47.08;26.9213;40.4731;-;43.482;-
2001-10-31;1.7942;1.9465;1.4347;1.4682;0.57425;33.62;7.4434;15.6466;0.6213;-;7.0528;255.24;93.92;110.37;1170.94;3.6166;0.5609;0.404;7.9985;2.193;3.705;28027.0;9.6122;1.6477;220.1475;43.615;1438000.0;0.9042;8.5647;2.4549;110.265;7.2644;1.41349;7.4841;7.406;9468.89;3.4351;46.96;26.87;40.4157;-;43.385;-
2001-11-01;1.7781;1.947;1.4486;1.4725;0.57445;33.628;7.4481;15.6466;0.6206;-;7.0973;255.13;94.92;110.72;1174.42;3.6346;0.5627;0.4045;7.985;2.1823;3.7113;28232.0;9.585;1.6627;220.155;43.535;1431000.0;0.9097;8.5935;-;-;-;1.40815;7.5296;7.406;9573.02;3.4563;47.252;27.0773;40.6842;-;43.658;-
2001-11-02;1.7864;1.9466;1.4464;1.4741;0.57435;33.53;7.4483;15.6466;0.6183;-;7.0637;254.9;94.71;110.05;1169.13;3.6175;0.5609;0.4035;7.969;2.1861;3.72;28115.0;9.5336;1.6572;220.4768;43.525;1419000.0;0.9056;8.6919;2.4207;110.265;7.2756;1.41295;7.4957;7.404;9668.36;3.4418;47.051;26.9537;40.5029;-;43.465;-
2001-11-05;1.7665;1.9466;1.4272;1.4713;0.57435;33.454;7.448;15.6466;0.6162;-;6.9896;253.44;94.61;109.3;1179.27;3.5838;0.5573;0.4023;7.9515;2.1595;3.6844;27855.0;9.5117;1.6325;220.3197;43.37;1397000.0;0.8961;8.578;2.3684;110.265;7.1993;1.42079;7.417;7.405;9787.17;3.4042;46.54;26.6516;40.0176;-;42.956;-
2001-11-06;1.747;1.9468;1.4282;1.4715;0.57445;33.457;7.4478;15.6466;0.6152;-;6.9895;252.15;95.18;108.46;1160.45;3.5817;0.5569;0.4021;7.9265;2.1345;3.6688;27878.0;9.48;1.6305;220.4921;43.37;1380000.0;0.8961;8.4862;2.3272;110.265;7.1992;1.42399;7.417;7.415;9707.62;3.4048;46.547;26.6375;40.0131;-;42.997;-
2001-11-07;1.7485;1.9467;1.4354;1.4704;0.57445;33.448;7.4489;15.6466;0.6155;-;7.0308;251.84;94.98;108.98;1164.61;3.6045;0.5591;0.4028;7.9585;2.147;3.6793;28013.0;9.474;1.6356;220.362;43.286;1399000.0;0.9014;8.595;2.359;110.265;7.2417;1.41942;7.4609;7.415;9589.18;3.4256;46.763;26.8154;40.2408;-;43.261;-
2001-11-08;1.7434;1.9462;1.4324;1.4679;0.57409;33.345;7.45;15.6466;0.6128;-;6.9982;250.53;93.68;108.25;1148.42;3.5884;0.5567;0.4019;7.892;2.141;3.6443;27957.0;9.38;1.629;220.4751;43.089;1386000.0;0.8972;8.5385;2.3013;110.265;7.2081;1.42303;7.4261;7.435;9390.03;3.4081;46.435;26.6813;39.8919;-;43.067;-
2001-11-09;1.7347;1.9462;1.4278;1.4667;0.57366;33.382;7.4496;15.6466;0.6144;-;6.9653;251.0;93.47;107.47;1141.25;3.5713;0.5549;0.4016;7.8935;2.1321;3.6372;27808.0;9.4244;1.6292;220.4728;43.039;1387000.0;0.893;8.5905;2.2691;110.265;7.1743;1.42578;7.3914;7.4348;9295.61;3.3933;46.367;26.5045;39.714;-;42.856;-
2001-11-12;1.7166;1.9461;1.429;1.4634;0.57366;33.3;7.4525;15.6466;0.61355;-;6.9567;250.62;93.73;107.66;1145.2;3.5673;0.5544;0.4018;7.897;2.1118;3.631;27870.0;9.4107;1.6268;220.15;42.881;1391000.0;0.8919;8.6202;2.2677;110.265;7.1654;1.42864;7.3823;7.395;9560.01;3.3896;46.317;26.5196;39.5602;-;42.807;-
2001-11-13;1.704;1.9461;1.4113;1.4655;0.57339;33.26;7.4489;15.6466;0.6125;-;6.8968;249.5;94.85;107.14;1137.97;3.5368;0.552;0.4003;7.884;2.0935;3.6168;27648.0;9.3595;1.6137;219.9793;42.775;1383000.0;0.8842;8.579;2.2366;110.265;7.1037;1.43602;7.3185;7.395;9434.64;3.3577;46.009;26.2699;39.3114;-;42.413;-
2001-11-14;1.6855;1.9462;1.4;1.4701;0.57264;33.243;7.4446;15.6466;0.6126;-;6.8663;249.15;94.56;107.2;1130.31;3.5208;0.5509;0.3996;7.844;2.0815;3.6098;27523.0;9.334;1.6077;220.0253;42.751;1355000.0;0.8803;8.547;2.2228;110.265;7.0723;1.43723;7.2862;7.396;9371.86;3.3456;45.843;26.1748;39.1162;-;42.303;-
2001-11-15;1.6989;1.9462;1.4049;1.4709;0.5728;33.275;7.4422;15.6466;0.6149;-;6.8834;249.74;94.1;107.91;1127.84;3.53;0.552;0.4005;7.9;2.1035;3.6215;27652.0;9.3345;1.6173;219.8917;42.76;1345000.0;0.8825;8.5216;2.2455;110.265;7.0899;1.43459;7.3045;7.394;9375.5;3.3531;45.947;26.2955;39.2227;-;42.338;-
2001-11-16;1.6893;1.946;1.4075;1.4674;0.5729;33.258;7.4411;15.6466;0.6175;-;6.8986;252.0;94.68;108.46;1134.81;3.5377;0.5533;0.4011;7.92;2.1145;3.6625;27733.0;9.377;1.6239;219.6021;42.809;1335000.0;0.8845;8.4377;2.2484;110.265;7.1056;1.4309;7.321;7.394;9406.13;3.3609;45.947;26.3896;39.3404;-;42.436;-
2001-11-19;1.6868;1.9461;1.3928;1.4651;0.5731;33.172;7.4438;15.6466;0.6186;-;6.8582;250.0;94.79;108.48;1128.14;3.5161;0.552;0.4007;7.922;2.115;3.6217;27555.0;9.3665;1.6205;220.287;42.834;1311000.0;0.8793;8.4952;2.2132;110.265;7.0639;1.43459;7.278;7.385;9292.18;3.3398;45.835;26.2703;39.1023;-;42.144;-
2001-11-20;1.6941;1.9461;1.4044;1.458;0.5731;33.172;7.4455;15.6466;0.6227;-;6.882;249.88;95.41;108.47;1127.71;3.5292;0.5534;0.4016;7.9125;2.1255;3.6152;27692.0;9.366;1.621;220.2992;42.869;1291000.0;0.8824;8.6145;2.2391;110.265;7.0885;1.4323;7.3036;7.395;9296.62;3.3534;45.954;26.3299;39.1588;-;42.34;-
2001-11-21;1.6982;1.9461;1.4052;1.4573;0.57316;33.217;7.4449;15.6466;0.6194;-;6.8561;250.15;96.32;108.02;1120.85;3.5153;0.5519;0.4008;7.894;2.1337;3.594;27593.0;9.4082;1.6148;220.1185;43.16;1311000.0;0.8791;8.659;2.2351;110.265;7.0618;1.43613;7.2763;7.394;9177.29;3.3404;45.733;26.3207;38.9991;-;42.177;-
2001-11-22;1.7006;1.9463;1.4048;1.4594;0.57359;33.238;7.4423;15.6466;0.6211;-;6.846;251.5;96.34;108.66;1121.39;3.5115;0.5526;0.4004;7.883;2.1436;3.5943;27567.0;9.3868;1.6169;220.3128;43.261;1318000.0;0.8778;8.756;2.2279;110.265;7.0514;1.43504;7.2656;7.4098;9262.38;3.3362;45.61;26.2946;38.9371;-;42.164;-
2001-11-23;1.701;1.9468;1.4055;1.4617;0.57372;33.133;7.441;15.6466;0.6219;-;6.8592;251.8;97.11;109.1;1119.6;3.5162;0.553;0.4012;7.929;2.1415;3.6077;27617.0;9.3611;1.6166;220.2752;43.121;1313000.0;0.8795;8.7444;2.2115;110.265;7.065;1.43129;7.2796;7.4;9229.31;3.3418;45.751;26.3205;38.9575;-;42.255;-
2001-11-26;1.7007;1.9469;1.41;1.4663;0.57379;33.127;7.4412;15.6466;0.622;-;6.8771;251.55;97.22;109.33;1115.48;3.5239;0.5541;0.4014;7.9495;2.1333;3.61;27725.0;9.3641;1.6163;219.9996;43.151;1304000.0;0.8818;8.7077;2.2019;110.265;7.0834;1.43058;7.2987;7.4348;9125.6;3.3505;45.761;26.4023;38.9271;-;42.322;-
2001-11-27;1.683;1.947;1.4;1.4641;0.57425;33.147;7.4404;15.6466;0.6236;-;6.8534;251.65;96.93;108.99;1107.29;3.5141;0.5527;0.4013;7.941;2.1148;3.587;27650.0;9.3412;1.6124;219.5411;43.291;1298000.0;0.8788;8.739;2.1618;110.265;7.059;1.43242;7.2738;7.426;9164.33;3.3389;45.734;26.311;38.7397;-;42.149;-
2001-11-28;1.695;1.948;1.4031;1.4586;0.57425;33.237;7.4406;15.6466;0.6235;-;6.8869;250.84;97.34;108.94;1118.89;3.5313;0.5541;0.4018;7.9415;2.1335;3.6;27798.0;9.4084;1.6188;219.5688;43.33;1309000.0;0.8831;8.7559;2.1932;110.265;7.0935;1.42988;7.3094;7.435;9184.25;3.3558;45.921;26.4442;38.9425;-;42.38;-
2001-11-29;1.7125;1.9482;1.4061;1.4635;0.57432;33.272;7.4411;15.6466;0.6236;-;6.9305;250.7;96.88;109.23;1123.32;3.553;0.5555;0.4025;7.948;2.1474;3.6228;28003.0;9.468;1.6255;219.9513;43.35;1326000.0;0.8887;8.8064;2.2266;110.265;7.1384;1.42577;7.3558;7.4395;9253.15;3.3771;46.168;26.6119;39.1406;-;42.622;-
2001-11-30;1.7073;1.9477;1.4057;1.4724;0.57425;33.097;7.4425;15.6466;0.6238;-;6.9395;251.78;95.27;110.06;1128.27;3.5581;0.5569;0.4026;7.951;2.1338;3.6255;28050.0;9.491;1.6298;219.5527;43.401;1319000.0;0.8898;9.1695;2.2628;110.265;7.1477;1.42288;7.3649;7.44;9314.38;3.3815;46.228;26.6481;39.0732;-;42.687;-
2001-12-03;1.7203;1.9475;1.4054;1.4732;0.57422;33.125;7.4452;15.6466;0.6275;-;6.9603;250.55;95.11;110.21;1135.97;3.57;0.5583;0.4036;8.0015;2.1533;3.6175;28157.0;9.5736;1.6368;219.6273;43.229;1337000.0;0.8925;9.3088;2.2116;110.265;7.1691;1.41961;7.3872;7.429;9336.33;3.3935;46.432;26.7519;39.2742;-;42.811;-
2001-12-04;1.7227;1.9468;1.4007;1.4726;0.57422;33.038;7.4446;15.6466;0.6259;-;6.9428;249.43;95.91;110.5;1129.66;3.5597;0.5578;0.403;7.9665;2.1523;3.5853;28090.0;9.4739;1.6344;219.8381;43.15;1321000.0;0.8902;9.258;2.1601;110.265;7.1511;1.42243;7.3682;7.42;9324.06;3.3841;46.309;26.6756;39.2599;-;42.64;-
2001-12-05;1.7323;1.9465;1.4035;1.4747;0.57438;33.025;7.4456;15.6466;0.627;-;6.9564;248.53;97.15;110.84;1135.39;3.5665;0.5585;0.4034;8.0;2.1551;3.6088;28140.0;9.4457;1.6374;219.8143;43.17;1302000.0;0.8919;9.6506;2.1593;110.265;7.1651;1.41937;7.3823;7.41;9337.67;3.389;46.376;26.7087;39.1968;-;42.711;-
2001-12-06;1.7176;1.9465;1.3973;1.4741;0.57478;32.967;7.4455;15.6466;0.62555;-;6.9331;248.9;97.21;110.72;1128.37;3.5546;0.5565;0.4028;7.976;2.136;3.6323;28093.0;9.3619;1.6298;219.6729;43.15;1294000.0;0.8889;9.8623;2.1738;110.265;7.1411;1.42028;7.3574;7.41;9246.65;3.3786;46.234;26.6152;39.016;-;42.543;-
2001-12-07;1.7245;1.9467;1.405;1.4787;0.57484;33.0;7.4459;15.6466;0.6241;-;6.9499;249.6;96.91;111.5;1129.47;3.563;0.5581;0.4029;7.977;2.1422;3.6477;28260.0;9.3573;1.6324;219.7124;43.155;1290000.0;0.8911;9.7445;2.1386;110.265;7.1584;1.4197;7.3756;7.4;9235.23;3.3858;46.332;26.7978;39.0236;-;42.599;-
2001-12-10;1.7209;1.9467;1.3966;1.4806;0.57508;32.953;7.4439;15.6466;0.6198;-;6.9023;250.19;96.04;111.82;1130.15;3.5388;0.5557;0.4016;7.9895;2.1338;3.6195;28170.0;9.3443;1.6231;218.979;43.23;1278000.0;0.885;9.8346;2.1014;110.265;7.1094;1.42693;7.3251;7.396;9070.09;3.3655;46.01;26.6389;38.8667;-;42.348;-
2001-12-11;1.7325;1.9465;1.4063;1.4792;0.57478;32.86;7.4458;15.6466;0.621;-;6.9478;247.85;94.36;112.3;1133.99;3.5621;0.558;0.4024;8.002;2.1375;3.6153;28278.0;9.3669;1.6301;219.8265;43.305;1281000.0;0.8908;9.8968;2.0867;110.265;7.1562;1.41888;7.3732;7.395;9051.43;3.3838;46.259;26.8088;38.9994;-;42.564;-
2001-12-12;1.7235;1.9465;1.4005;1.4739;0.57478;32.705;7.449;15.6466;0.6207;-;6.9714;247.14;93.32;112.6;1136.02;3.5745;0.559;0.4026;8.0065;2.1242;3.6271;28300.0;9.3833;1.6361;219.9897;43.271;1275000.0;0.8938;9.9972;2.0986;110.265;7.1805;1.41722;7.398;7.389;8959.85;3.3963;46.471;26.8796;39.1016;-;42.712;-
2001-12-13;1.7241;1.9461;1.4066;1.473;0.57478;32.57;7.448;15.6466;0.6209;-;7.0003;246.75;93.84;113.29;1139.29;3.5882;0.5605;0.4031;8.0235;2.1392;3.619;28400.0;9.3588;1.6415;219.9876;43.22;1268000.0;0.8975;10.2854;2.1414;110.265;7.2103;1.41243;7.4286;7.39;9073.23;3.4103;46.663;26.9908;39.2072;-;42.889;-
2001-12-14;1.7398;1.9462;1.414;1.4737;0.57488;32.63;7.4475;15.6466;0.6217;-;7.0321;246.38;93.64;115.05;1154.86;3.6052;0.5631;0.4037;8.028;2.1582;3.625;28500.0;9.4642;1.6533;219.9644;43.119;1291000.0;0.9016;11.1212;2.1499;110.265;7.2431;1.40776;7.4625;7.38;9194.88;3.4272;46.895;27.3727;39.5033;-;43.12;-
2001-12-17;1.7458;1.946;1.4129;1.4772;0.57488;32.145;7.444;15.6466;0.6213;-;7.0578;246.11;92.39;115.68;1158.27;3.6192;0.5643;0.4041;8.037;2.163;3.6053;28532.0;9.4817;1.6631;219.9981;42.89;1309000.0;0.9049;10.774;2.1297;110.265;7.2695;1.40429;7.4899;7.405;9225.97;3.4388;47.148;27.5286;39.6866;-;43.257;-
2001-12-18;1.7452;1.9461;1.4141;1.4744;0.57534;31.824;7.439;15.6466;0.6189;-;7.0287;245.29;91.82;115.26;1158.94;3.6032;0.5628;0.4033;7.9935;2.1588;3.5843;28313.0;9.4648;1.6575;219.9014;42.839;1307000.0;0.9012;11.0352;2.1111;110.265;7.2396;1.40741;7.4592;7.39;9150.67;3.4242;46.452;27.3349;39.5583;-;43.082;-
2001-12-19;1.7465;1.9461;1.4169;1.4734;0.57551;31.963;7.4393;15.6466;0.6197;-;7.0058;245.3;90.35;114.68;1160.6;3.5934;0.5615;0.4036;7.9805;2.1565;3.5624;28111.0;9.5029;1.6478;219.1653;43.01;1316000.0;0.8983;11.2332;2.0697;110.265;7.216;1.40862;7.4352;7.39;9067.34;3.4132;46.123;27.2133;39.3861;-;42.903;-
2001-12-20;1.7677;1.9462;1.4155;1.4675;0.57551;32.265;7.4392;15.6466;0.6203;-;6.9975;246.63;90.31;115.05;1166.49;3.5893;0.5617;0.403;7.984;2.1751;3.5561;28208.0;9.512;1.647;218.6214;43.199;1328000.0;0.8973;12.1203;2.0808;110.265;7.2074;1.40963;7.427;7.389;9090.07;3.4141;46.635;27.1782;39.4175;-;42.901;-
2001-12-21;1.7649;1.9462;1.4145;1.4642;0.57455;32.325;7.4404;15.6466;0.6176;-;6.9733;246.22;90.88;115.88;1170.55;3.5773;0.5611;0.4023;7.987;2.1621;3.5457;28024.0;9.5065;1.6444;218.6593;43.081;1323000.0;0.8943;11.134;2.081;110.265;7.1825;1.41155;7.4021;7.39;9111.39;3.3978;45.781;27.0078;39.336;-;42.745;-
2001-12-24;1.7319;1.9462;1.4044;1.4721;0.57458;32.045;7.4386;15.6466;0.6127;-;6.8602;245.71;89.9;114.23;1147.26;3.5205;0.555;0.3998;7.9755;2.1177;3.5195;27600.0;9.505;1.6181;218.8489;42.961;1304000.0;0.8798;10.5356;-;-;-;1.42594;7.2821;7.38;8966.7;3.3439;45.054;26.5701;38.6848;-;42.15;-
2001-12-25;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2001-12-26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2001-12-27;1.7384;1.9475;1.4134;1.4835;0.5753;32.168;7.4386;15.6466;0.609;-;6.8793;245.78;89.95;115.9;1169.05;3.5287;0.5568;0.3996;7.961;2.134;3.5202;27712.0;9.4413;1.636;218.8137;42.855;1270000.0;0.8823;10.5876;2.0469;110.265;7.0857;1.42181;7.3028;7.369;9183.31;3.3515;45.421;26.6031;39.0263;-;42.493;-
2001-12-28;1.728;1.9463;1.4077;1.4829;0.57504;31.962;7.4365;15.6466;0.6085;-;6.8723;245.18;91.48;115.33;1161.55;3.5228;0.5563;0.3994;7.9515;2.1215;3.4953;27817.0;9.3012;1.6306;218.8364;42.78;1269500.0;0.8813;10.4302;2.0464;110.265;7.0785;1.42474;7.2945;7.349;9227.43;3.3475;45.437;26.8631;38.9446;-;42.495;-
2001-12-31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002-01-01;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2002-01-02;1.7603;1.9519;1.4436;1.4833;0.57527;31.707;7.4388;15.6466;0.6262;-;7.0482;244.58;92.19;119.53;1185.79;3.6143;0.5665;0.4047;8.0115;2.1469;3.5608;28687.0;9.2825;1.6737;216.7703;42.728;1311000.0;0.9038;11.1014;2.0846;110.265;7.2596;1.39732;7.4808;7.38;9421.94;3.4377;46.771;27.5873;39.9562;-;43.623;-
2002-01-03;1.752;1.953;1.4422;1.4856;0.57554;31.853;7.438;15.6466;0.6254;-;7.0463;245.32;91.48;119.02;1181.64;3.6149;0.5664;0.4045;8.0105;2.1279;3.569;28843.0;9.2337;1.6709;220.3297;42.829;1294000.0;0.9036;11.1152;2.0724;110.265;7.2577;1.39843;7.4791;7.4098;9371.74;3.4326;46.611;27.6753;39.7994;-;43.566;-
2002-01-04;1.728;1.9539;1.4305;1.4789;0.57561;31.932;7.4405;15.6466;0.6217;-;6.9828;244.15;91.5;117.18;1167.33;3.5819;0.5628;0.4032;7.9865;2.0916;3.5265;28717.0;9.2353;1.6517;217.6852;42.829;1271000.0;0.8954;10.8522;2.0693;110.265;7.1923;1.40779;7.4112;7.4298;9328.73;3.4035;46.261;27.3502;39.3347;-;43.218;-
2002-01-07;1.718;1.954;1.4212;1.4719;0.57571;32.02;7.4389;15.6466;0.6194;-;6.945;243.55;90.62;116.72;1162.1;3.5616;0.5615;0.4021;7.975;2.0838;3.4872;28800.0;9.211;1.6441;217.9977;42.869;1248000.0;0.8905;10.5903;2.0936;110.265;7.1534;1.41076;7.3707;7.44;9239.46;3.3841;45.837;27.2108;39.0552;-;42.978;-
2002-01-08;1.711;1.954;1.4267;1.4703;0.57577;32.257;7.4391;15.6466;0.6182;-;6.948;243.75;91.26;118.22;1162.18;3.5632;0.5628;0.402;7.9585;2.0774;3.507;28588.0;9.2353;1.6479;216.4417;42.845;1241000.0;0.8909;10.3567;2.0865;110.265;7.1564;1.40972;7.374;7.469;9286.6;3.3851;46.054;27.2719;39.2885;-;42.981;-
2002-01-09;1.707;1.9549;1.4231;1.4791;0.57587;32.283;7.4383;15.6466;0.61875;-;6.9571;244.19;91.06;118.05;1165.89;3.568;0.5638;0.4022;7.9475;2.0812;3.5578;28573.0;9.246;1.6469;218.6013;42.829;1244000.0;0.8921;10.0941;2.1232;110.265;7.1658;1.40988;7.3839;7.505;9299.33;3.3914;46.006;27.2575;39.3125;-;43.079;-
2002-01-10;1.6968;1.955;1.4254;1.4833;0.57597;32.138;7.4339;15.6466;0.6172;-;6.9478;244.33;90.88;117.96;1171.09;3.5626;0.5632;0.4018;7.951;2.074;3.591;28647.0;9.1795;1.645;218.7639;42.59;1236000.0;0.8909;10.1362;2.1257;110.265;7.1562;1.41183;7.374;7.496;9293.13;3.3858;45.753;27.1998;39.302;-;43.089;-
2002-01-11;1.7119;1.9555;1.4292;1.4795;0.5759;32.261;7.4335;15.6466;0.6179;-;6.9554;244.95;91.25;117.82;1168.84;3.5611;0.5693;0.4022;7.952;2.103;3.6057;28930.0;9.1505;1.6437;218.4235;42.554;1228000.0;0.8919;10.322;2.1584;110.265;7.1641;1.41045;7.3823;7.5098;9311.24;3.3921;45.771;27.1955;39.2677;-;43.196;-
2002-01-14;1.7229;1.955;1.4252;1.4791;0.5761;32.28;7.4326;15.6466;0.6157;-;6.9617;243.88;91.58;117.64;1166.76;3.5697;0.5641;0.4018;7.944;2.1077;3.5985;28570.0;9.2021;1.6375;219.9625;42.521;1219000.0;0.8927;10.2024;2.1496;110.265;7.1706;1.41088;7.3889;7.511;9285.43;3.3913;45.803;27.1959;39.1764;-;43.112;-
2002-01-15;1.7196;1.9536;1.4209;1.4791;0.5761;32.32;7.4337;15.6466;0.6165;-;6.9578;243.84;91.5;116.97;1170.48;3.5677;0.5637;0.4019;7.9495;2.1105;3.6037;28637.0;9.2287;1.6282;218.6726;42.579;1220000.0;0.8922;10.3584;2.1145;110.265;7.1665;1.41165;7.3847;7.501;9266.69;3.3896;45.721;27.2492;39.1186;-;43.053;-
2002-01-16;1.7136;1.951;1.4027;1.4705;0.5762;32.203;7.4306;15.6466;0.6135;-;6.876;243.95;90.87;115.83;1155.73;3.5257;0.5597;0.4002;7.912;2.101;3.6438;28300.0;9.2141;1.6147;219.8864;42.4;1213000.0;0.8817;10.4349;2.1064;110.265;7.0823;1.42181;7.2978;7.539;9158.98;3.3509;45.198;26.9156;38.6978;-;42.552;-
2002-01-17;1.7137;1.9515;1.423;1.4659;0.57634;32.362;7.4301;15.6466;0.6144;-;6.8777;243.75;90.94;116.47;1161.99;3.5272;0.56;0.4003;7.901;2.0945;3.6748;28518.0;9.2802;1.6186;220.2523;42.365;1204000.0;0.8819;10.2278;2.0875;110.265;7.084;1.4203;7.2995;7.55;9163.12;3.3495;45.289;26.9724;38.6957;-;42.574;-
2002-01-18;1.7129;1.9516;1.4219;1.4698;0.57644;31.84;7.4307;15.6466;0.6141;-;6.8708;243.3;90.5;117.08;1162.92;3.5227;0.561;0.4002;7.9105;2.0847;3.6893;28227.0;9.2458;1.6173;219.9651;42.279;1190000.0;0.881;9.9971;2.0915;110.265;7.0769;1.42083;7.292;7.56;9158.44;3.3476;45.218;26.9454;38.7376;-;42.482;-
