PlayerName,Born,Height,Hand,LinkPlayer,Weight,Birt,Treinador,Rank
Gene Mayer,"Flushing, NY",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gene-mayer/m038/player-activity?year=all&matchType=Singles,68.0,1956-04-11,,
Jim Courier,"Sanford, Florida, USA",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jim-courier/c243/player-activity?year=all&matchType=Singles,83.0,1970-08-17,Brad Stine,32
Boris Becker,"Leimen, Germany",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/boris-becker/b028/player-activity?year=all&matchType=Singles,85.0,1967-11-22,"Mike Depalmer, Jr.",135
Paul Haarhuis,"Eindhoven, Netherlands",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paul-haarhuis/h223/player-activity?year=all&matchType=Singles,80.0,1966-02-19,Alex Reynders,59
Tomas Zivnicek,,185.0,Right-Handed,https://www.atptour.com/en/players/tomas-zivnicek/z107/player-activity?year=all&matchType=Singles,78.0,1979-03-21,,
German Lopez,"Barcelona, Spain",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/german-lopez/l202/player-activity?year=all&matchType=Singles,80.0,1971-12-29,,
Ignacio Truyol,Spain,170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/ignacio-truyol/t206/player-activity?year=all&matchType=Singles,64.0,1973-08-17,Mario Naturalli,842
Cyril Martin,France,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/cyril-martin/m777/player-activity?year=all&matchType=Singles,78.0,1980-02-28,,485
Alex Lopez Moron,"Barcelona, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alex-lopez-moron/l231/player-activity?year=all&matchType=Singles,70.0,1970-11-28,Victor Lopez-Moron,64
Fabio Maggi,"Madrid, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/fabio-maggi/m548/player-activity?year=all&matchType=Singles,75.0,1975-01-30,,200
Frederik Fetterlein,"Rungsted, Denmark",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/frederik-fetterlein/f206/player-activity?year=all&matchType=Singles,78.0,1970-07-11,,404
Rodrigo Cerdera,Argentina,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/rodrigo-cerdera/c483/player-activity?year=all&matchType=Singles,78.0,1977-02-04,,976
Daniele Musa,"Rome, Italy",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/daniele-musa/m510/player-activity?year=all&matchType=Singles,71.0,1972-09-10,,338
Paul Kilderry,"Perth, Australia",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paul-kilderry/k244/player-activity?year=all&matchType=Singles,82.0,1973-04-11,Craig Kardon,77
Ville Liukko,"Turku, Finland",173.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/ville-liukko/l292/player-activity?year=all&matchType=Singles,71.0,1974-05-24,Roope Kalajo,221
Andrei Chesnokov,"Moscow, Russia",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andrei-chesnokov/c031/player-activity?year=all&matchType=Singles,76.0,1966-02-02,Tatiana Naumko,964
Nicklas Kulti,"Stockholm, Sweden",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/nicklas-kulti/k181/player-activity?year=all&matchType=Singles,88.0,1971-04-22,Martin Bohm,
Marcelo Filippini,"Montevideo, Uruguay",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/marcelo-filippini/f165/player-activity?year=all&matchType=Singles,66.0,1967-08-04,Alejandro Gattiker,297
Eduardo Medica,"Buenos Aires, Argentina",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-medica/m588/player-activity?year=all&matchType=Singles,79.0,1976-02-10,Ruben Puerta,207
Christophe Van Garsse,"Tangeren, Belgium",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/christophe-van-garsse/v170/player-activity?year=all&matchType=Singles,84.0,1974-06-21,Steve Cornellessen,1300
Igor Kornienko,Russia,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/igor-kornienko/k284/player-activity?year=all&matchType=Singles,78.0,1972-07-16,,773
Francisco Roig,"Barcelona, Spain",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/francisco-roig/r177/player-activity?year=all&matchType=Singles,69.0,1968-04-01,None,144
Sergio Cortes,"Antofagasta, Chile",170.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sergio-cortes/c250/player-activity?year=all&matchType=Singles,59.0,1968-01-11,,466
Paul Patrick Brabant,Belgium,185.0,Right-Handed,https://www.atptour.com/en/players/paul-patrick-brabant/b726/player-activity?year=all&matchType=Singles,78.0,1976-06-05,,831
David Basile,Belgium,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/david-basile/b586/player-activity?year=all&matchType=Singles,78.0,1975-08-31,,354
Sasa Hirszon,"Varazdin, Croatia",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sasa-hirszon/h274/player-activity?year=all&matchType=Singles,73.0,1972-07-14,,136
Libor Nemecek,"Tanvald, Czech Republic",168.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/libor-nemecek/n110/player-activity?year=all&matchType=Singles,57.0,1968-10-26,,868
David Rikl,"Brandys, Czech Republic",178.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/david-rikl/r203/player-activity?year=all&matchType=Singles,68.0,1971-02-27,,179
Petr Pala,"Prague, Czech Republic",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/petr-pala/p327/player-activity?year=all&matchType=Singles,83.0,1975-10-02,Frantisek Pala (Father),10
Jan Apell,"Goteborg, Sweden",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/jan-apell/a176/player-activity?year=all&matchType=Singles,73.0,1969-11-04,,369
Dimitri Poliakov,"Kiev, Ukraine",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dimitri-poliakov/p198/player-activity?year=all&matchType=Singles,75.0,1968-01-19,,679
Wim Neefs,Belgium,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/wim-neefs/n257/player-activity?year=all&matchType=Singles,78.0,1976-03-08,,178
Jose Imaz-Ruiz,,178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jose-imaz-ruiz/i047/player-activity?year=all&matchType=Singles,70.0,1974-05-30,Alfredo Puente,
Gabrio Castrichella,Italy,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gabrio-castrichella/c306/player-activity?year=all&matchType=Singles,78.0,1972-10-24,,291
Brett Dickinson,"Atlanta, GA",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/brett-dickinson/d027/player-activity?year=all&matchType=Singles,77.0,1962-12-04,,539
Paolo Pambianco,"Forli, Italy",191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/paolo-pambianco/p206/player-activity?year=all&matchType=Singles,81.0,1967-07-11,,1084
Robert Orlik,Germany,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/robert-orlik/o108/player-activity?year=all&matchType=Singles,78.0,1974-03-13,,
Andrei Olhovskiy,"Moscow, Russia",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andrei-olhovskiy/o009/player-activity?year=all&matchType=Singles,73.0,1966-04-15,None,22
Thierry Massa,Belgium,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/thierry-massa/m658/player-activity?year=all&matchType=Singles,78.0,1972-11-30,,
Jozsef Krocsko,"Ungvar, Ukraine",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jozsef-krocsko/k154/player-activity?year=all&matchType=Singles,73.0,1968-04-20,,1342
Massimo Ardinghi,"Genova, Italy",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/massimo-ardinghi/a181/player-activity?year=all&matchType=Singles,71.0,1971-03-06,,113
Patrick McEnroe,"Manhasset, NY",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/patrick-mcenroe/m048/player-activity?year=all&matchType=Singles,73.0,1966-07-01,,624
Juan Gisbert Jr,"Frankfurt, Germany",198.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/juan-gisbert-jr/g304/player-activity?year=all&matchType=Singles,94.0,1974-04-13,,267
Yahiya Doumbia,"Bamako, Mali",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/yahiya-doumbia/d098/player-activity?year=all&matchType=Singles,75.0,1963-08-25,,303
Javier Sanchez,"Pamplona, Spain",178.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/javier-sanchez/s015/player-activity?year=all&matchType=Singles,70.0,1968-02-01,,
Olivier Delaitre,"Metz, France",168.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/olivier-delaitre/d015/player-activity?year=all&matchType=Singles,85.0,1967-06-01,,4
Joao Cunha-Silva,"Lisbon, Portugal",173.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/joao-cunha-silva/c113/player-activity?year=all&matchType=Singles,68.0,1967-11-27,,99
Brett Steven,"Auckland, New Zealand",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/brett-steven/s321/player-activity?year=all&matchType=Singles,77.0,1969-04-27,None,20
Richey Reneberg,"Phoenix, AZ, USA",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/richey-reneberg/r016/player-activity?year=all&matchType=Singles,77.0,1965-10-05,None,24
Chris Wilkinson,"Southampton, England",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/chris-wilkinson/w150/player-activity?year=all&matchType=Singles,73.0,1970-01-05,,87
Carlos Costa,"Barcelona, Spain",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/carlos-costa/c179/player-activity?year=all&matchType=Singles,73.0,1968-04-22,Javier Duarte,
Lars Rehmann,"Leverkusen, Germany",196.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lars-rehmann/r285/player-activity?year=all&matchType=Singles,88.0,1975-05-21,,265
Gilbert Schaller,"Bruck, Stiria, Austria",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gilbert-schaller/s315/player-activity?year=all&matchType=Singles,70.0,1969-03-17,Peter Platzer,296
Arnaud Boetsch,"Meulan, France",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/arnaud-boetsch/b053/player-activity?year=all&matchType=Singles,76.0,1969-04-01,Eric Deblicker,386
Alexandre Strambini,Switzerland,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alexandre-strambini/s630/player-activity?year=all&matchType=Singles,78.0,1975-05-16,,538
Andreas Weber,Germany,185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/andreas-weber/w237/player-activity?year=all&matchType=Singles,78.0,1976-04-26,,314
Massimo Valeri,"Rome, Italy",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/massimo-valeri/v154/player-activity?year=all&matchType=Singles,82.0,1972-03-13,,116
Alejandro Aramburu,"Lima, Peru",175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alejandro-aramburu/a172/player-activity?year=all&matchType=Singles,64.0,1969-02-14,,319
Lars Jonsson,"Goteborg, Sweden",188.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lars-jonsson/j084/player-activity?year=all&matchType=Singles,70.0,1970-06-27,,417
Leonardo Lavalle,"Mexico City, Mexico",188.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/leonardo-lavalle/l009/player-activity?year=all&matchType=Singles,79.0,1967-07-14,,361
Kenny De Schepper,"Bordeaux, France",203.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/kenny-de-schepper/d750/player-activity?year=all&matchType=Singles,100.0,1987-05-29,Henri Fabrega,370
Sergiy Stakhovsky,"Kiev, Ukraine",193.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/sergiy-stakhovsky/sc77/player-activity?year=all&matchType=Singles,80.0,1986-01-06,Attila Mihalka,31
Marvin Netuschil,"Hamm, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marvin-netuschil/n661/player-activity?year=all&matchType=Singles,80.0,1991-07-02,Tobias Hinzmann,1327T
Maxime Janvier,"Creil, France",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maxime-janvier/j620/player-activity?year=all&matchType=Singles,85.0,1996-10-18,Olivier Bardeau,330
Rayane Roumane,"Montreuil, France",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rayane-roumane/rh54/player-activity?year=all&matchType=Singles,80.0,2000-09-11,Norsalam Ghedjemis,1024
Juan Ignacio Galarza,"Buenos Aires, Argentina",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/juan-ignacio-galarza/gd91/player-activity?year=all&matchType=Singles,83.0,1994-03-18,Oscar Galarza,697
Collin Altamirano,"Sacramento, CA, USA",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/collin-altamirano/ac84/player-activity?year=all&matchType=Singles,85.0,1995-12-07,"Joseph Gilbert, Thom Billadeau, Jimmy Roberts",267.0
Yasutaka Uchiyama,"Sapporo, Japan",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yasutaka-uchiyama/u134/player-activity?year=all&matchType=Singles,78.0,1992-08-05,Kentaro Masuda,277
Jo-Wilfried Tsonga,"Le Mans, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jo-wilfried-tsonga/t786/player-activity?year=all&matchType=Singles,93.0,1985-04-17,"Thierry Ascione, Sergi Bruguera",5
Zsombor Piros,"Budapest, Hungary",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/zsombor-piros/p09o/player-activity?year=all&matchType=Singles,68.0,1999-10-13,Attila Piros,118
Yuichi Sugita,"Sendai, Japan",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yuichi-sugita/se73/player-activity?year=all&matchType=Singles,72.0,1988-09-18,,908
Stan Wawrinka,"Lausanne, Switzerland",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/stan-wawrinka/w367/player-activity?year=all&matchType=Singles,81.0,1985-03-28,Magnus Norman,84
Frederico Ferreira Silva,"Caldas da Rainha, Portugal",178.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/frederico-ferreira-silva/sn54/player-activity?year=all&matchType=Singles,74.0,1995-03-18,Pedro Felner,223
Kimmer Coppejans,"Oostende, Belgium",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kimmer-coppejans/cg33/player-activity?year=all&matchType=Singles,68.0,1994-02-07,"Michael Lynch, Carl Maes",178
Nicola Kuhn,"Innsbruck, Austria",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicola-kuhn/ki74/player-activity?year=all&matchType=Singles,80.0,2000-03-20,Dirk Hordorff,663
Ricardo Rodriguez - Pace,Venezuela,185.0,Right-Handed,https://www.atptour.com/en/players/ricardo-rodriguez---pace/rb00/player-activity?year=all&matchType=Singles,78.0,1993-04-28,,
Marsel Ilhan,"Samarkand, Uzbekistan",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marsel-ilhan/k771/player-activity?year=all&matchType=Singles,80.0,1987-06-11,Erhan Oral,1279
Mathys Erhard,Toulouse,188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mathys-erhard/e0ac/player-activity?year=all&matchType=Singles,82.0,2001-10-26,Thierry Guardiola,385
Luis Patino,"Mazatlan, Mexico",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luis-patino/pe42/player-activity?year=all&matchType=Singles,78.0,1993-10-06,Leonardo Olguin,1095T
Thomaz Bellucci,"Tiete, Brazil",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/thomaz-bellucci/bd20/player-activity?year=all&matchType=Singles,82.0,1987-12-30,"Thiago Alves, German Lopez",926
Antoine Hoang,"Hyeres, France",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/antoine-hoang/ha71/player-activity?year=all&matchType=Singles,76.0,1995-11-04,Lionel Zimbler,344
Patrik Niklas-Salminen,"Tampere, Finland",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/patrik-niklas-salminen/n754/player-activity?year=all&matchType=Singles,90.0,1997-03-05,Tuomas Ketola,1396T
Sebastian Ofner,"Bruck an der Mur, Austria",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/sebastian-ofner/o513/player-activity?year=all&matchType=Singles,81.0,1996-05-12,"Stefan Rettl, Wolfgang Thiem",130
Geoffrey Blancaneaux,"Paris, France",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/geoffrey-blancaneaux/bu54/player-activity?year=all&matchType=Singles,75.0,1998-08-08,"Xavier Le Gall, Salame Bakfalouni, Maximilien Blancaneaux",174
Juan Pablo Ficovich,"Buenos Aires, Argentina",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/juan-pablo-ficovich/fa43/player-activity?year=all&matchType=Singles,78.0,1997-01-24,Juan Pablo Gandara,221
Jaroslav Pospisil,"Prostejov, Czech Republic",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaroslav-pospisil/p605/player-activity?year=all&matchType=Singles,75.0,1981-02-09,Pospisil Jaroslav Sen.,103.0
Filip Bergevi,"Kristianstad, Sweden",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/filip-bergevi/bl61/player-activity?year=all&matchType=Singles,82.0,1994-04-20,Fred Johnsen,1002
Evan Hoyt,"Torreon, Mexico",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/evan-hoyt/hb89/player-activity?year=all&matchType=Singles,83.0,1995-01-16,Daniel Kiernan,319
Jaume Pla Malfeito,"Barcelona, Spain",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaume-pla-malfeito/pg13/player-activity?year=all&matchType=Singles,73.0,1995-06-03,William Pato Alvarez,501
Daniel Masur,"Bueckeburg, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/daniel-masur/mn20/player-activity?year=all&matchType=Singles,78.0,1994-11-06,Lars Uebel,271
